"North Slope Borough NOT SEASONALLY adjusted",
"Area Name","Area Type","Area Code",Year,month,period,"Preliminary if value is 1","Labor Force",Employment,Unemployment,"Unemployment Rate"
"North Slope Borough",04,000185,1993,September,09,0,2888,2762,126,4.4
"North Slope Borough",04,000185,1993,October,10,0,3039,2875,164,5.4
"North Slope Borough",04,000185,1993,November,11,0,3070,2923,147,4.8
"North Slope Borough",04,000185,1993,December,12,0,2991,2906,85,2.8
"North Slope Borough",04,000185,1993,Annual,00,0,2984,2846,138,4.6
"North Slope Borough",04,000185,1994,January,01,0,3201,3085,116,3.6
"North Slope Borough",04,000185,1994,February,02,0,3192,3075,117,3.7
"North Slope Borough",04,000185,1994,March,03,0,3215,3086,129,4.0
"North Slope Borough",04,000185,1994,April,04,0,3090,2983,107,3.5
"North Slope Borough",04,000185,1994,May,05,0,3080,2966,114,3.7
"North Slope Borough",04,000185,1994,June,06,0,3173,3033,140,4.4
"North Slope Borough",04,000185,1994,July,07,0,3166,3027,139,4.4
"North Slope Borough",04,000185,1994,August,08,0,3174,3043,131,4.1
"North Slope Borough",04,000185,1994,September,09,0,3226,3077,149,4.6
"North Slope Borough",04,000185,1994,October,10,0,3221,3094,127,3.9
"North Slope Borough",04,000185,1994,November,11,0,3185,3081,104,3.3
"North Slope Borough",04,000185,1994,December,12,0,3226,3133,93,2.9
"North Slope Borough",04,000185,1994,Annual,00,0,3179,3057,122,3.8
"North Slope Borough",04,000185,1995,January,01,0,3193,3066,127,4.0
"North Slope Borough",04,000185,1995,February,02,0,3166,3038,128,4.0
"North Slope Borough",04,000185,1995,March,03,0,3151,3050,101,3.2
"North Slope Borough",04,000185,1995,April,04,0,3028,2963,65,2.1
"North Slope Borough",04,000185,1995,May,05,0,3018,2917,101,3.3
"North Slope Borough",04,000185,1995,June,06,0,3133,2991,142,4.5
"North Slope Borough",04,000185,1995,July,07,0,3116,2993,123,3.9
"North Slope Borough",04,000185,1995,August,08,0,3117,3003,114,3.7
"North Slope Borough",04,000185,1995,September,09,0,3158,3027,131,4.1
"North Slope Borough",04,000185,1995,October,10,0,3258,3116,142,4.4
"North Slope Borough",04,000185,1995,November,11,0,3257,3126,131,4.0
"North Slope Borough",04,000185,1995,December,12,0,3258,3155,103,3.2
"North Slope Borough",04,000185,1995,Annual,00,0,3154,3037,117,3.7
"North Slope Borough",04,000185,1996,January,01,0,3226,3094,132,4.1
"North Slope Borough",04,000185,1996,February,02,0,3275,3144,131,4.0
"North Slope Borough",04,000185,1996,March,03,0,3365,3216,149,4.4
"North Slope Borough",04,000185,1996,April,04,0,3269,3115,154,4.7
"North Slope Borough",04,000185,1996,May,05,0,3158,2964,194,6.1
"North Slope Borough",04,000185,1996,June,06,0,3181,2983,198,6.2
"North Slope Borough",04,000185,1996,July,07,0,3259,3097,162,5.0
"North Slope Borough",04,000185,1996,August,08,0,3162,3054,108,3.4
"North Slope Borough",04,000185,1996,September,09,0,3158,3020,138,4.4
"North Slope Borough",04,000185,1996,October,10,0,3244,3106,138,4.3
"North Slope Borough",04,000185,1996,November,11,0,3209,3071,138,4.3
"North Slope Borough",04,000185,1996,December,12,0,3289,3145,144,4.4
"North Slope Borough",04,000185,1996,Annual,00,0,3233,3084,149,4.6
"North Slope Borough",04,000185,1997,January,01,0,3226,3094,132,4.1
"North Slope Borough",04,000185,1997,February,02,0,3202,3061,141,4.4
"North Slope Borough",04,000185,1997,March,03,0,3220,3067,153,4.8
"North Slope Borough",04,000185,1997,April,04,0,3148,2996,152,4.8
"North Slope Borough",04,000185,1997,May,05,0,3167,3007,160,5.1
"North Slope Borough",04,000185,1997,June,06,0,3175,3005,170,5.4
"North Slope Borough",04,000185,1997,July,07,0,3271,3097,174,5.3
"North Slope Borough",04,000185,1997,August,08,0,3228,3071,157,4.9
"North Slope Borough",04,000185,1997,September,09,0,3305,3119,186,5.6
"North Slope Borough",04,000185,1997,October,10,0,3353,3178,175,5.2
"North Slope Borough",04,000185,1997,November,11,0,3268,3131,137,4.2
"North Slope Borough",04,000185,1997,December,12,0,3416,3270,146,4.3
"North Slope Borough",04,000185,1997,Annual,00,0,3248,3091,157,4.8
"North Slope Borough",04,000185,1998,January,01,0,3341,3197,144,4.3
"North Slope Borough",04,000185,1998,February,02,0,3340,3168,172,5.1
"North Slope Borough",04,000185,1998,March,03,0,3327,3147,180,5.4
"North Slope Borough",04,000185,1998,April,04,0,3293,3146,147,4.5
"North Slope Borough",04,000185,1998,May,05,0,3189,3012,177,5.6
"North Slope Borough",04,000185,1998,June,06,0,3215,3017,198,6.2
"North Slope Borough",04,000185,1998,July,07,0,3249,3037,212,6.5
"North Slope Borough",04,000185,1998,August,08,0,3241,3046,195,6.0
"North Slope Borough",04,000185,1998,September,09,0,3299,3053,246,7.5
"North Slope Borough",04,000185,1998,October,10,0,3342,3124,218,6.5
"North Slope Borough",04,000185,1998,November,11,0,3289,3091,198,6.0
"North Slope Borough",04,000185,1998,December,12,0,3330,3140,190,5.7
"North Slope Borough",04,000185,1998,Annual,00,0,3288,3098,190,5.8
"North Slope Borough",04,000185,1999,January,01,0,3261,3058,203,6.2
"North Slope Borough",04,000185,1999,February,02,0,3291,3086,205,6.2
"North Slope Borough",04,000185,1999,March,03,0,3317,3089,228,6.9
"North Slope Borough",04,000185,1999,April,04,0,3224,2993,231,7.2
"North Slope Borough",04,000185,1999,May,05,0,3091,2832,259,8.4
"North Slope Borough",04,000185,1999,June,06,0,3046,2742,304,10.0
"North Slope Borough",04,000185,1999,July,07,0,3026,2754,272,9.0
"North Slope Borough",04,000185,1999,August,08,0,2947,2685,262,8.9
"North Slope Borough",04,000185,1999,September,09,0,3018,2731,287,9.5
"North Slope Borough",04,000185,1999,October,10,0,3036,2781,255,8.4
"North Slope Borough",04,000185,1999,November,11,0,3046,2784,262,8.6
"North Slope Borough",04,000185,1999,December,12,0,3099,2889,210,6.8
"North Slope Borough",04,000185,1999,Annual,00,0,3117,2869,248,8.0
"North Slope Borough",04,000185,2000,January,01,0,3288,3049,239,7.3
"North Slope Borough",04,000185,2000,February,02,0,3441,3179,262,7.6
"North Slope Borough",04,000185,2000,March,03,0,3449,3184,265,7.7
"North Slope Borough",04,000185,2000,April,04,0,3440,3183,257,7.5
"North Slope Borough",04,000185,2000,May,05,0,3397,3107,290,8.5
"North Slope Borough",04,000185,2000,June,06,0,3242,2911,331,10.2
"North Slope Borough",04,000185,2000,July,07,0,3348,3045,303,9.1
"North Slope Borough",04,000185,2000,August,08,0,3467,3137,330,9.5
"North Slope Borough",04,000185,2000,September,09,0,3462,3118,344,9.9
"North Slope Borough",04,000185,2000,October,10,0,3393,3106,287,8.5
"North Slope Borough",04,000185,2000,November,11,0,3399,3123,276,8.1
"North Slope Borough",04,000185,2000,December,12,0,3551,3309,242,6.8
"North Slope Borough",04,000185,2000,Annual,00,0,3407,3121,286,8.4
"North Slope Borough",04,000185,2001,January,01,0,3631,3364,267,7.4
"North Slope Borough",04,000185,2001,February,02,0,3874,3604,270,7.0
"North Slope Borough",04,000185,2001,March,03,0,3933,3654,279,7.1
"North Slope Borough",04,000185,2001,April,04,0,3790,3509,281,7.4
"North Slope Borough",04,000185,2001,May,05,0,3679,3388,291,7.9
"North Slope Borough",04,000185,2001,June,06,0,3561,3253,308,8.6
"North Slope Borough",04,000185,2001,July,07,0,3548,3271,277,7.8
"North Slope Borough",04,000185,2001,August,08,0,3596,3330,266,7.4
"North Slope Borough",04,000185,2001,September,09,0,3614,3333,281,7.8
"North Slope Borough",04,000185,2001,October,10,0,3764,3494,270,7.2
"North Slope Borough",04,000185,2001,November,11,0,3773,3509,264,7.0
"North Slope Borough",04,000185,2001,December,12,0,3794,3546,248,6.5
"North Slope Borough",04,000185,2001,Annual,00,0,3713,3438,275,7.4
"North Slope Borough",04,000185,2002,January,01,0,3861,3570,291,7.5
"North Slope Borough",04,000185,2002,February,02,0,3977,3675,302,7.6
"North Slope Borough",04,000185,2002,March,03,0,4040,3709,331,8.2
"North Slope Borough",04,000185,2002,April,04,0,3897,3584,313,8.0
"North Slope Borough",04,000185,2002,May,05,0,3695,3385,310,8.4
"North Slope Borough",04,000185,2002,June,06,0,3588,3242,346,9.6
"North Slope Borough",04,000185,2002,July,07,0,3705,3380,325,8.8
"North Slope Borough",04,000185,2002,August,08,0,3706,3366,340,9.2
"North Slope Borough",04,000185,2002,September,09,0,3597,3256,341,9.5
"North Slope Borough",04,000185,2002,October,10,0,3769,3431,338,9.0
"North Slope Borough",04,000185,2002,November,11,0,3710,3377,333,9.0
"North Slope Borough",04,000185,2002,December,12,0,3714,3418,296,8.0
"North Slope Borough",04,000185,2002,Annual,00,0,3771,3449,322,8.5
"North Slope Borough",04,000185,2003,January,01,0,3833,3517,316,8.2
"North Slope Borough",04,000185,2003,February,02,0,3809,3484,325,8.5
"North Slope Borough",04,000185,2003,March,03,0,3792,3460,332,8.8
"North Slope Borough",04,000185,2003,April,04,0,3776,3437,339,9.0
"North Slope Borough",04,000185,2003,May,05,0,3755,3392,363,9.7
"North Slope Borough",04,000185,2003,June,06,0,3550,3151,399,11.2
"North Slope Borough",04,000185,2003,July,07,0,3571,3188,383,10.7
"North Slope Borough",04,000185,2003,August,08,0,3600,3197,403,11.2
"North Slope Borough",04,000185,2003,September,09,0,3612,3182,430,11.9
"North Slope Borough",04,000185,2003,October,10,0,3694,3271,423,11.5
"North Slope Borough",04,000185,2003,November,11,0,3742,3316,426,11.4
"North Slope Borough",04,000185,2003,December,12,0,3782,3392,390,10.3
"North Slope Borough",04,000185,2003,Annual,00,0,3709,3332,377,10.2
"North Slope Borough",04,000185,2004,January,01,0,3739,3342,397,10.6
"North Slope Borough",04,000185,2004,February,02,0,3712,3318,394,10.6
"North Slope Borough",04,000185,2004,March,03,0,3715,3318,397,10.7
"North Slope Borough",04,000185,2004,April,04,0,3687,3322,365,9.9
"North Slope Borough",04,000185,2004,May,05,0,3647,3273,374,10.3
"North Slope Borough",04,000185,2004,June,06,0,3701,3290,411,11.1
"North Slope Borough",04,000185,2004,July,07,0,3635,3244,391,10.8
"North Slope Borough",04,000185,2004,August,08,0,3700,3339,361,9.8
"North Slope Borough",04,000185,2004,September,09,0,3583,3226,357,10.0
"North Slope Borough",04,000185,2004,October,10,0,3617,3245,372,10.3
"North Slope Borough",04,000185,2004,November,11,0,3660,3306,354,9.7
"North Slope Borough",04,000185,2004,December,12,0,3691,3367,324,8.8
"North Slope Borough",04,000185,2004,Annual,00,0,3674,3299,375,10.2
"North Slope Borough",04,000185,2005,January,01,0,3668,3344,324,8.8
"North Slope Borough",04,000185,2005,February,02,0,3688,3350,338,9.2
"North Slope Borough",04,000185,2005,March,03,0,3703,3372,331,8.9
"North Slope Borough",04,000185,2005,April,04,0,3631,3308,323,8.9
"North Slope Borough",04,000185,2005,May,05,0,3615,3274,341,9.4
"North Slope Borough",04,000185,2005,June,06,0,3581,3225,356,9.9
"North Slope Borough",04,000185,2005,July,07,0,3658,3316,342,9.3
"North Slope Borough",04,000185,2005,August,08,0,3715,3386,329,8.9
"North Slope Borough",04,000185,2005,September,09,0,3677,3318,359,9.8
"North Slope Borough",04,000185,2005,October,10,0,3836,3478,358,9.3
"North Slope Borough",04,000185,2005,November,11,0,3892,3547,345,8.9
"North Slope Borough",04,000185,2005,December,12,0,3923,3626,297,7.6
"North Slope Borough",04,000185,2005,Annual,00,0,3716,3379,337,9.1
"North Slope Borough",04,000185,2006,January,01,0,3934,3633,301,7.7
"North Slope Borough",04,000185,2006,February,02,0,3961,3645,316,8.0
"North Slope Borough",04,000185,2006,March,03,0,3969,3685,284,7.2
"North Slope Borough",04,000185,2006,April,04,0,4019,3747,272,6.8
"North Slope Borough",04,000185,2006,May,05,0,4060,3773,287,7.1
"North Slope Borough",04,000185,2006,June,06,0,4009,3706,303,7.6
"North Slope Borough",04,000185,2006,July,07,0,4047,3764,283,7.0
"North Slope Borough",04,000185,2006,August,08,0,4155,3893,262,6.3
"North Slope Borough",04,000185,2006,September,09,0,4161,3880,281,6.8
"North Slope Borough",04,000185,2006,October,10,0,4367,4078,289,6.6
"North Slope Borough",04,000185,2006,November,11,0,4429,4149,280,6.3
"North Slope Borough",04,000185,2006,December,12,0,4486,4246,240,5.3
"North Slope Borough",04,000185,2006,Annual,00,0,4133,3850,283,6.8
"North Slope Borough",04,000185,2007,January,01,0,4641,4395,246,5.3
"North Slope Borough",04,000185,2007,February,02,0,4675,4420,255,5.5
"North Slope Borough",04,000185,2007,March,03,0,4694,4451,243,5.2
"North Slope Borough",04,000185,2007,April,04,0,4572,4342,230,5.0
"North Slope Borough",04,000185,2007,May,05,0,4465,4221,244,5.5
"North Slope Borough",04,000185,2007,June,06,0,4528,4250,278,6.1
"North Slope Borough",04,000185,2007,July,07,0,4559,4283,276,6.1
"North Slope Borough",04,000185,2007,August,08,0,4588,4342,246,5.4
"North Slope Borough",04,000185,2007,September,09,0,4636,4391,245,5.3
"North Slope Borough",04,000185,2007,October,10,0,4844,4583,261,5.4
"North Slope Borough",04,000185,2007,November,11,0,4868,4619,249,5.1
"North Slope Borough",04,000185,2007,December,12,0,4919,4707,212,4.3
"North Slope Borough",04,000185,2007,Annual,00,0,4666,4417,249,5.3
"North Slope Borough",04,000185,2008,January,01,0,4969,4764,205,4.1
"North Slope Borough",04,000185,2008,February,02,0,5019,4797,222,4.4
"North Slope Borough",04,000185,2008,March,03,0,5064,4847,217,4.3
"North Slope Borough",04,000185,2008,April,04,0,4999,4806,193,3.9
"North Slope Borough",04,000185,2008,May,05,0,4912,4690,222,4.5
"North Slope Borough",04,000185,2008,June,06,0,4987,4748,239,4.8
"North Slope Borough",04,000185,2008,July,07,0,5055,4836,219,4.3
"North Slope Borough",04,000185,2008,August,08,0,5174,4969,205,4.0
"North Slope Borough",04,000185,2008,September,09,0,5088,4873,215,4.2
"North Slope Borough",04,000185,2008,October,10,0,5377,5175,202,3.8
"North Slope Borough",04,000185,2008,November,11,0,5452,5252,200,3.7
"North Slope Borough",04,000185,2008,December,12,0,5560,5379,181,3.3
"North Slope Borough",04,000185,2008,Annual,00,0,5138,4928,210,4.1
"North Slope Borough",04,000185,2009,January,01,0,5517,5321,196,3.6
"North Slope Borough",04,000185,2009,February,02,0,5573,5333,240,4.3
"North Slope Borough",04,000185,2009,March,03,0,5536,5288,248,4.5
"North Slope Borough",04,000185,2009,April,04,0,5426,5190,236,4.3
"North Slope Borough",04,000185,2009,May,05,0,5269,5014,255,4.8
"North Slope Borough",04,000185,2009,June,06,0,5336,5062,274,5.1
"North Slope Borough",04,000185,2009,July,07,0,5281,5021,260,4.9
"North Slope Borough",04,000185,2009,August,08,0,5199,4940,259,5.0
"North Slope Borough",04,000185,2009,September,09,0,5060,4780,280,5.5
"North Slope Borough",04,000185,2009,October,10,0,5091,4790,301,5.9
"North Slope Borough",04,000185,2009,November,11,0,5138,4854,284,5.5
"North Slope Borough",04,000185,2009,December,12,0,5113,4851,262,5.1
"North Slope Borough",04,000185,2009,Annual,00,0,5295,5037,258,4.9
"North Slope Borough",04,000185,2010,January,01,0,3848,3515,333,8.7
"North Slope Borough",04,000185,2010,February,02,0,3897,3550,347,8.9
"North Slope Borough",04,000185,2010,March,03,0,3911,3561,350,8.9
"North Slope Borough",04,000185,2010,April,04,0,3952,3629,323,8.2
"North Slope Borough",04,000185,2010,May,05,0,3919,3585,334,8.5
"North Slope Borough",04,000185,2010,June,06,0,3959,3608,351,8.9
"North Slope Borough",04,000185,2010,July,07,0,4004,3673,331,8.3
"North Slope Borough",04,000185,2010,August,08,0,4019,3704,315,7.8
"North Slope Borough",04,000185,2010,September,09,0,4005,3686,319,8.0
"North Slope Borough",04,000185,2010,October,10,0,4014,3700,314,7.8
"North Slope Borough",04,000185,2010,November,11,0,4020,3687,333,8.3
"North Slope Borough",04,000185,2010,December,12,0,4035,3726,309,7.7
"North Slope Borough",04,000185,2010,Annual,00,1,3965,3635,330,8.3
"North Slope Borough",04,000185,2011,January,01,0,3924,3634,290,7.4
"North Slope Borough",04,000185,2011,February,02,0,4018,3708,310,7.7
"North Slope Borough",04,000185,2011,March,03,0,4020,3715,305,7.6
"North Slope Borough",04,000185,2011,April,04,0,3973,3690,283,7.1
"North Slope Borough",04,000185,2011,May,05,0,3917,3625,292,7.5
"North Slope Borough",04,000185,2011,June,06,0,3955,3623,332,8.4
"North Slope Borough",04,000185,2011,July,07,0,3991,3664,327,8.2
"North Slope Borough",04,000185,2011,August,08,0,3935,3633,302,7.7
"North Slope Borough",04,000185,2011,September,09,0,3937,3614,323,8.2
"North Slope Borough",04,000185,2011,October,10,0,3979,3651,328,8.2
"North Slope Borough",04,000185,2011,November,11,0,4022,3696,326,8.1
"North Slope Borough",04,000185,2011,December,12,0,4088,3783,305,7.5
"North Slope Borough",04,000185,2011,Annual,00,1,3980,3670,310,7.8
"North Slope Borough",04,000185,2012,January,01,0,3994,3682,312,7.8
"North Slope Borough",04,000185,2012,February,02,0,4089,3756,333,8.1
"North Slope Borough",04,000185,2012,March,03,0,4102,3768,334,8.1
"North Slope Borough",04,000185,2012,April,04,0,4026,3730,296,7.4
"North Slope Borough",04,000185,2012,May,05,0,3989,3676,313,7.8
"North Slope Borough",04,000185,2012,June,06,0,3985,3628,357,9.0
"North Slope Borough",04,000185,2012,July,07,0,4056,3724,332,8.2
"North Slope Borough",04,000185,2012,August,08,0,4001,3695,306,7.6
"North Slope Borough",04,000185,2012,September,09,0,3921,3611,310,7.9
"North Slope Borough",04,000185,2012,October,10,0,3953,3654,299,7.6
"North Slope Borough",04,000185,2012,November,11,0,4011,3709,302,7.5
"North Slope Borough",04,000185,2012,December,12,0,4018,3727,291,7.2
"North Slope Borough",04,000185,2012,Annual,00,1,4012,3697,315,7.9
"North Slope Borough",04,000185,2013,January,01,0,3943,3651,292,7.4
"North Slope Borough",04,000185,2013,February,02,0,4041,3730,311,7.7
"North Slope Borough",04,000185,2013,March,03,0,4103,3797,306,7.5
"North Slope Borough",04,000185,2013,April,04,0,4087,3798,289,7.1
"North Slope Borough",04,000185,2013,May,05,0,4029,3726,303,7.5
"North Slope Borough",04,000185,2013,June,06,0,3993,3651,342,8.6
"North Slope Borough",04,000185,2013,July,07,0,4066,3753,313,7.7
"North Slope Borough",04,000185,2013,August,08,0,3978,3685,293,7.4
"North Slope Borough",04,000185,2013,September,09,0,4021,3725,296,7.4
"North Slope Borough",04,000185,2013,October,10,0,4046,3743,303,7.5
"North Slope Borough",04,000185,2013,November,11,0,4162,3861,301,7.2
"North Slope Borough",04,000185,2013,December,12,0,4158,3916,242,5.8
"North Slope Borough",04,000185,2013,Annual,00,1,4052,3753,299,7.4
"North Slope Borough",04,000185,2014,January,01,0,4197,3946,251,6.0
"North Slope Borough",04,000185,2014,February,02,0,4352,4081,271,6.2
"North Slope Borough",04,000185,2014,March,03,0,4446,4184,262,5.9
"North Slope Borough",04,000185,2014,April,04,0,4390,4150,240,5.5
"North Slope Borough",04,000185,2014,May,05,0,4276,3991,285,6.7
"North Slope Borough",04,000185,2014,June,06,0,4255,3964,291,6.8
"North Slope Borough",04,000185,2014,July,07,0,4346,4078,268,6.2
"North Slope Borough",04,000185,2014,August,08,0,4313,4055,258,6.0
"North Slope Borough",04,000185,2014,September,09,0,4234,4000,234,5.5
"North Slope Borough",04,000185,2014,October,10,0,4326,4100,226,5.2
"North Slope Borough",04,000185,2014,November,11,0,4455,4209,246,5.5
"North Slope Borough",04,000185,2014,December,12,0,4459,4248,211,4.7
"North Slope Borough",04,000185,2014,Annual,00,1,4338,4084,254,5.9
"North Slope Borough",04,000185,2015,January,01,0,4437,4194,243,5.5
"North Slope Borough",04,000185,2015,February,02,0,4509,4259,250,5.5
"North Slope Borough",04,000185,2015,March,03,0,4565,4332,233,5.1
"North Slope Borough",04,000185,2015,April,04,0,4441,4208,233,5.2
"North Slope Borough",04,000185,2015,May,05,0,4256,4002,254,6.0
"North Slope Borough",04,000185,2015,June,06,0,4214,3942,272,6.5
"North Slope Borough",04,000185,2015,July,07,0,4231,3989,242,5.7
"North Slope Borough",04,000185,2015,August,08,0,4209,3986,223,5.3
"North Slope Borough",04,000185,2015,September,09,0,4112,3881,231,5.6
"North Slope Borough",04,000185,2015,October,10,0,4111,3884,227,5.5
"North Slope Borough",04,000185,2015,November,11,0,4260,4019,241,5.7
"North Slope Borough",04,000185,2015,December,12,0,4215,4016,199,4.7
"North Slope Borough",04,000185,2015,Annual,00,1,4296,4059,237,5.5
"North Slope Borough",04,000185,2016,January,01,0,4363,4139,224,5.1
"North Slope Borough",04,000185,2016,February,02,0,4341,4097,244,5.6
"North Slope Borough",04,000185,2016,March,03,0,4337,4093,244,5.6
"North Slope Borough",04,000185,2016,April,04,0,4066,3820,246,6.1
"North Slope Borough",04,000185,2016,May,05,0,3934,3673,261,6.6
"North Slope Borough",04,000185,2016,June,06,0,3783,3494,289,7.6
"North Slope Borough",04,000185,2016,July,07,0,3712,3437,275,7.4
"North Slope Borough",04,000185,2016,August,08,0,3688,3422,266,7.2
"North Slope Borough",04,000185,2016,September,09,0,3717,3442,275,7.4
"North Slope Borough",04,000185,2016,October,10,0,3760,3500,260,6.9
"North Slope Borough",04,000185,2016,November,11,0,3839,3578,261,6.8
"North Slope Borough",04,000185,2016,December,12,0,3877,3638,239,6.2
"North Slope Borough",04,000185,2016,Annual,00,1,3951,3694,257,6.5
"North Slope Borough",04,000185,2017,January,01,0,3834,3572,262,6.8
"North Slope Borough",04,000185,2017,February,02,0,3856,3593,263,6.8
"North Slope Borough",04,000185,2017,March,03,0,3826,3575,251,6.6
"North Slope Borough",04,000185,2017,April,04,0,3676,3431,245,6.7
"North Slope Borough",04,000185,2017,May,05,0,3525,3275,250,7.1
"North Slope Borough",04,000185,2017,June,06,0,3455,3177,278,8.0
"North Slope Borough",04,000185,2017,July,07,0,3507,3241,266,7.6
"North Slope Borough",04,000185,2017,August,08,0,3520,3259,261,7.4
"North Slope Borough",04,000185,2017,September,09,0,3504,3252,252,7.2
"North Slope Borough",04,000185,2017,October,10,0,3480,3245,235,6.8
"North Slope Borough",04,000185,2017,November,11,0,3497,3271,226,6.5
"North Slope Borough",04,000185,2017,December,12,0,3492,3286,206,5.9
"North Slope Borough",04,000185,2017,Annual,00,1,3598,3348,250,6.9
"North Slope Borough",04,000185,2018,January,01,0,3511,3282,229,6.5
"North Slope Borough",04,000185,2018,February,02,0,3579,3343,236,6.6
"North Slope Borough",04,000185,2018,March,03,0,3563,3345,218,6.1
"North Slope Borough",04,000185,2018,April,04,0,3374,3156,218,6.5
"North Slope Borough",04,000185,2018,May,05,0,3309,3100,209,6.3
"North Slope Borough",04,000185,2018,June,06,0,3300,3058,242,7.3
"North Slope Borough",04,000185,2018,July,07,0,3323,3102,221,6.7
"North Slope Borough",04,000185,2018,August,08,0,3302,3091,211,6.4
"North Slope Borough",04,000185,2018,September,09,0,3288,3073,215,6.5
"North Slope Borough",04,000185,2018,October,10,0,3414,3210,204,6.0
"North Slope Borough",04,000185,2018,November,11,0,3447,3254,193,5.6
"North Slope Borough",04,000185,2018,December,12,0,3546,3345,201,5.7
"North Slope Borough",04,000185,2018,Annual,00,1,3413,3197,216,6.3
"North Slope Borough",04,000185,2019,January,01,0,3602,3384,218,6.1
"North Slope Borough",04,000185,2019,February,02,0,3719,3511,208,5.6
"North Slope Borough",04,000185,2019,March,03,0,3728,3510,218,5.8
"North Slope Borough",04,000185,2019,April,04,0,3587,3390,197,5.5
"North Slope Borough",04,000185,2019,May,05,0,3402,3197,205,6.0
"North Slope Borough",04,000185,2019,June,06,0,3408,3184,224,6.6
"North Slope Borough",04,000185,2019,July,07,0,3380,3157,223,6.6
"North Slope Borough",04,000185,2019,August,08,0,3386,3180,206,6.1
"North Slope Borough",04,000185,2019,September,09,0,3425,3208,217,6.3
"North Slope Borough",04,000185,2019,October,10,0,3530,3322,208,5.9
"North Slope Borough",04,000185,2019,November,11,0,3614,3415,199,5.5
"North Slope Borough",04,000185,2019,December,12,0,3735,3554,181,4.8
"North Slope Borough",04,000185,2019,Annual,00,1,3543,3334,209,5.9
"North Slope Borough",04,000185,2020,January,01,0,3833,3642,191,5.0
"North Slope Borough",04,000185,2020,February,02,0,3869,3701,168,4.3
"North Slope Borough",04,000185,2020,March,03,0,3809,3618,191,5.0
