"Nome Census Area NOT SEASONALLY adjusted",
"Area Name","Area Type","Area Code",Year,month,period,"Preliminary if value is 1","Labor Force",Employment,Unemployment,"Unemployment Rate"
"Nome Census Area",04,000180,1994,April,04,0,3419,2956,463,13.5
"Nome Census Area",04,000180,1994,May,05,0,3366,2939,427,12.7
"Nome Census Area",04,000180,1994,June,06,0,3441,3007,434,12.6
"Nome Census Area",04,000180,1994,July,07,0,3415,2998,417,12.2
"Nome Census Area",04,000180,1994,August,08,0,3416,3015,401,11.7
"Nome Census Area",04,000180,1994,September,09,0,3393,3051,342,10.1
"Nome Census Area",04,000180,1994,October,10,0,3448,3065,383,11.1
"Nome Census Area",04,000180,1994,November,11,0,3412,3054,358,10.5
"Nome Census Area",04,000180,1994,December,12,0,3485,3105,380,10.9
"Nome Census Area",04,000180,1994,Annual,00,0,3442,3029,413,12.0
"Nome Census Area",04,000180,1995,January,01,0,3419,2979,440,12.9
"Nome Census Area",04,000180,1995,February,02,0,3407,2952,455,13.4
"Nome Census Area",04,000180,1995,March,03,0,3398,2965,433,12.7
"Nome Census Area",04,000180,1995,April,04,0,3329,2879,450,13.5
"Nome Census Area",04,000180,1995,May,05,0,3287,2835,452,13.8
"Nome Census Area",04,000180,1995,June,06,0,3403,2907,496,14.6
"Nome Census Area",04,000180,1995,July,07,0,3401,2909,492,14.5
"Nome Census Area",04,000180,1995,August,08,0,3354,2918,436,13.0
"Nome Census Area",04,000180,1995,September,09,0,3346,2942,404,12.1
"Nome Census Area",04,000180,1995,October,10,0,3417,3027,390,11.4
"Nome Census Area",04,000180,1995,November,11,0,3444,3039,405,11.8
"Nome Census Area",04,000180,1995,December,12,0,3485,3068,417,12.0
"Nome Census Area",04,000180,1995,Annual,00,0,3391,2952,439,12.9
"Nome Census Area",04,000180,1996,January,01,0,3468,2987,481,13.9
"Nome Census Area",04,000180,1996,February,02,0,3494,3035,459,13.1
"Nome Census Area",04,000180,1996,March,03,0,3614,3105,509,14.1
"Nome Census Area",04,000180,1996,April,04,0,3543,3008,535,15.1
"Nome Census Area",04,000180,1996,May,05,0,3425,2863,562,16.4
"Nome Census Area",04,000180,1996,June,06,0,3432,2880,552,16.1
"Nome Census Area",04,000180,1996,July,07,0,3456,2990,466,13.5
"Nome Census Area",04,000180,1996,August,08,0,3311,2949,362,10.9
"Nome Census Area",04,000180,1996,September,09,0,3258,2915,343,10.5
"Nome Census Area",04,000180,1996,October,10,0,3269,2998,271,8.3
"Nome Census Area",04,000180,1996,November,11,0,3209,2964,245,7.6
"Nome Census Area",04,000180,1996,December,12,0,3291,3036,255,7.7
"Nome Census Area",04,000180,1996,Annual,00,0,3398,2978,420,12.4
"Nome Census Area",04,000180,1997,January,01,0,3280,2956,324,9.9
"Nome Census Area",04,000180,1997,February,02,0,3260,2924,336,10.3
"Nome Census Area",04,000180,1997,March,03,0,3310,2928,382,11.5
"Nome Census Area",04,000180,1997,April,04,0,3273,2862,411,12.6
"Nome Census Area",04,000180,1997,May,05,0,3293,2873,420,12.8
"Nome Census Area",04,000180,1997,June,06,0,3329,2870,459,13.8
"Nome Census Area",04,000180,1997,July,07,0,3377,2957,420,12.4
"Nome Census Area",04,000180,1997,August,08,0,3280,2933,347,10.6
"Nome Census Area",04,000180,1997,September,09,0,3292,2978,314,9.5
"Nome Census Area",04,000180,1997,October,10,0,3271,3034,237,7.2
"Nome Census Area",04,000180,1997,November,11,0,3231,2989,242,7.5
"Nome Census Area",04,000180,1997,December,12,0,3353,3122,231,6.9
"Nome Census Area",04,000180,1997,Annual,00,0,3296,2952,344,10.4
"Nome Census Area",04,000180,1998,January,01,0,3448,3168,280,8.1
"Nome Census Area",04,000180,1998,February,02,0,3441,3138,303,8.8
"Nome Census Area",04,000180,1998,March,03,0,3422,3118,304,8.9
"Nome Census Area",04,000180,1998,April,04,0,3436,3117,319,9.3
"Nome Census Area",04,000180,1998,May,05,0,3344,2985,359,10.7
"Nome Census Area",04,000180,1998,June,06,0,3441,2989,452,13.1
"Nome Census Area",04,000180,1998,July,07,0,3400,3009,391,11.5
"Nome Census Area",04,000180,1998,August,08,0,3372,3016,356,10.6
"Nome Census Area",04,000180,1998,September,09,0,3359,3026,333,9.9
"Nome Census Area",04,000180,1998,October,10,0,3388,3095,293,8.6
"Nome Census Area",04,000180,1998,November,11,0,3393,3064,329,9.7
"Nome Census Area",04,000180,1998,December,12,0,3444,3111,333,9.7
"Nome Census Area",04,000180,1998,Annual,00,0,3408,3070,338,9.9
"Nome Census Area",04,000180,1999,January,01,0,3349,2968,381,11.4
"Nome Census Area",04,000180,1999,February,02,0,3393,2996,397,11.7
"Nome Census Area",04,000180,1999,March,03,0,3373,2999,374,11.1
"Nome Census Area",04,000180,1999,April,04,0,3303,2905,398,12.0
"Nome Census Area",04,000180,1999,May,05,0,3174,2749,425,13.4
"Nome Census Area",04,000180,1999,June,06,0,3133,2661,472,15.1
"Nome Census Area",04,000180,1999,July,07,0,3119,2673,446,14.3
"Nome Census Area",04,000180,1999,August,08,0,2947,2606,341,11.6
"Nome Census Area",04,000180,1999,September,09,0,2938,2652,286,9.7
"Nome Census Area",04,000180,1999,October,10,0,2977,2699,278,9.3
"Nome Census Area",04,000180,1999,November,11,0,3000,2702,298,9.9
"Nome Census Area",04,000180,1999,December,12,0,3095,2804,291,9.4
"Nome Census Area",04,000180,1999,Annual,00,0,3151,2785,366,11.6
"Nome Census Area",04,000180,2000,January,01,0,3787,3461,326,8.6
"Nome Census Area",04,000180,2000,February,02,0,3729,3370,359,9.6
"Nome Census Area",04,000180,2000,March,03,0,3764,3397,367,9.8
"Nome Census Area",04,000180,2000,April,04,0,3596,3233,363,10.1
"Nome Census Area",04,000180,2000,May,05,0,3626,3214,412,11.4
"Nome Census Area",04,000180,2000,June,06,0,3582,3164,418,11.7
"Nome Census Area",04,000180,2000,July,07,0,3622,3260,362,10.0
"Nome Census Area",04,000180,2000,August,08,0,3686,3321,365,9.9
"Nome Census Area",04,000180,2000,September,09,0,3734,3384,350,9.4
"Nome Census Area",04,000180,2000,October,10,0,3771,3467,304,8.1
"Nome Census Area",04,000180,2000,November,11,0,3804,3470,334,8.8
"Nome Census Area",04,000180,2000,December,12,0,3764,3436,328,8.7
"Nome Census Area",04,000180,2000,Annual,00,0,3705,3348,357,9.6
"Nome Census Area",04,000180,2001,January,01,0,3773,3409,364,9.6
"Nome Census Area",04,000180,2001,February,02,0,3773,3397,376,10.0
"Nome Census Area",04,000180,2001,March,03,0,3752,3382,370,9.9
"Nome Census Area",04,000180,2001,April,04,0,3672,3303,369,10.0
"Nome Census Area",04,000180,2001,May,05,0,3626,3239,387,10.7
"Nome Census Area",04,000180,2001,June,06,0,3522,3106,416,11.8
"Nome Census Area",04,000180,2001,July,07,0,3630,3265,365,10.1
"Nome Census Area",04,000180,2001,August,08,0,3705,3368,337,9.1
"Nome Census Area",04,000180,2001,September,09,0,3601,3278,323,9.0
"Nome Census Area",04,000180,2001,October,10,0,3800,3487,313,8.2
"Nome Census Area",04,000180,2001,November,11,0,3745,3422,323,8.6
"Nome Census Area",04,000180,2001,December,12,0,3718,3393,325,8.7
"Nome Census Area",04,000180,2001,Annual,00,0,3693,3337,356,9.6
"Nome Census Area",04,000180,2002,January,01,0,3807,3437,370,9.7
"Nome Census Area",04,000180,2002,February,02,0,3875,3485,390,10.1
"Nome Census Area",04,000180,2002,March,03,0,4083,3648,435,10.7
"Nome Census Area",04,000180,2002,April,04,0,3722,3298,424,11.4
"Nome Census Area",04,000180,2002,May,05,0,3782,3362,420,11.1
"Nome Census Area",04,000180,2002,June,06,0,3586,3166,420,11.7
"Nome Census Area",04,000180,2002,July,07,0,3874,3486,388,10.0
"Nome Census Area",04,000180,2002,August,08,0,3809,3467,342,9.0
"Nome Census Area",04,000180,2002,September,09,0,3909,3569,340,8.7
"Nome Census Area",04,000180,2002,October,10,0,3921,3593,328,8.4
"Nome Census Area",04,000180,2002,November,11,0,3963,3616,347,8.8
"Nome Census Area",04,000180,2002,December,12,0,4018,3649,369,9.2
"Nome Census Area",04,000180,2002,Annual,00,0,3862,3481,381,9.9
"Nome Census Area",04,000180,2003,January,01,0,4073,3672,401,9.8
"Nome Census Area",04,000180,2003,February,02,0,4031,3607,424,10.5
"Nome Census Area",04,000180,2003,March,03,0,4019,3596,423,10.5
"Nome Census Area",04,000180,2003,April,04,0,4020,3596,424,10.5
"Nome Census Area",04,000180,2003,May,05,0,3927,3501,426,10.8
"Nome Census Area",04,000180,2003,June,06,0,3697,3230,467,12.6
"Nome Census Area",04,000180,2003,July,07,0,3596,3155,441,12.3
"Nome Census Area",04,000180,2003,August,08,0,3752,3331,421,11.2
"Nome Census Area",04,000180,2003,September,09,0,3896,3500,396,10.2
"Nome Census Area",04,000180,2003,October,10,0,4051,3650,401,9.9
"Nome Census Area",04,000180,2003,November,11,0,3979,3566,413,10.4
"Nome Census Area",04,000180,2003,December,12,0,4004,3603,401,10.0
"Nome Census Area",04,000180,2003,Annual,00,0,3921,3501,420,10.7
"Nome Census Area",04,000180,2004,January,01,0,3968,3495,473,11.9
"Nome Census Area",04,000180,2004,February,02,0,3999,3508,491,12.3
"Nome Census Area",04,000180,2004,March,03,0,4038,3531,507,12.6
"Nome Census Area",04,000180,2004,April,04,0,4033,3562,471,11.7
"Nome Census Area",04,000180,2004,May,05,0,3887,3399,488,12.6
"Nome Census Area",04,000180,2004,June,06,0,3907,3381,526,13.5
"Nome Census Area",04,000180,2004,July,07,0,3880,3415,465,12.0
"Nome Census Area",04,000180,2004,August,08,0,3655,3242,413,11.3
"Nome Census Area",04,000180,2004,September,09,0,3871,3448,423,10.9
"Nome Census Area",04,000180,2004,October,10,0,4073,3669,404,9.9
"Nome Census Area",04,000180,2004,November,11,0,4057,3645,412,10.2
"Nome Census Area",04,000180,2004,December,12,0,4098,3660,438,10.7
"Nome Census Area",04,000180,2004,Annual,00,0,3955,3496,459,11.6
"Nome Census Area",04,000180,2005,January,01,0,4085,3564,521,12.8
"Nome Census Area",04,000180,2005,February,02,0,4098,3537,561,13.7
"Nome Census Area",04,000180,2005,March,03,0,4100,3585,515,12.6
"Nome Census Area",04,000180,2005,April,04,0,4052,3548,504,12.4
"Nome Census Area",04,000180,2005,May,05,0,3961,3462,499,12.6
"Nome Census Area",04,000180,2005,June,06,0,4028,3498,530,13.2
"Nome Census Area",04,000180,2005,July,07,0,3604,3121,483,13.4
"Nome Census Area",04,000180,2005,August,08,0,3602,3159,443,12.3
"Nome Census Area",04,000180,2005,September,09,0,3879,3432,447,11.5
"Nome Census Area",04,000180,2005,October,10,0,4167,3705,462,11.1
"Nome Census Area",04,000180,2005,November,11,0,4074,3586,488,12.0
"Nome Census Area",04,000180,2005,December,12,0,4063,3568,495,12.2
"Nome Census Area",04,000180,2005,Annual,00,0,3976,3480,496,12.5
"Nome Census Area",04,000180,2006,January,01,0,4004,3493,511,12.8
"Nome Census Area",04,000180,2006,February,02,0,4018,3482,536,13.3
"Nome Census Area",04,000180,2006,March,03,0,4014,3492,522,13.0
"Nome Census Area",04,000180,2006,April,04,0,3898,3382,516,13.2
"Nome Census Area",04,000180,2006,May,05,0,3817,3328,489,12.8
"Nome Census Area",04,000180,2006,June,06,0,3843,3319,524,13.6
"Nome Census Area",04,000180,2006,July,07,0,3570,3077,493,13.8
"Nome Census Area",04,000180,2006,August,08,0,3682,3238,444,12.1
"Nome Census Area",04,000180,2006,September,09,0,3875,3474,401,10.3
"Nome Census Area",04,000180,2006,October,10,0,3967,3569,398,10.0
"Nome Census Area",04,000180,2006,November,11,0,4003,3592,411,10.3
"Nome Census Area",04,000180,2006,December,12,0,3950,3572,378,9.6
"Nome Census Area",04,000180,2006,Annual,00,0,3887,3418,469,12.1
"Nome Census Area",04,000180,2007,January,01,0,3871,3460,411,10.6
"Nome Census Area",04,000180,2007,February,02,0,3843,3425,418,10.9
"Nome Census Area",04,000180,2007,March,03,0,3899,3490,409,10.5
"Nome Census Area",04,000180,2007,April,04,0,3749,3321,428,11.4
"Nome Census Area",04,000180,2007,May,05,0,3788,3345,443,11.7
"Nome Census Area",04,000180,2007,June,06,0,3542,3071,471,13.3
"Nome Census Area",04,000180,2007,July,07,0,3413,2970,443,13.0
"Nome Census Area",04,000180,2007,August,08,0,3550,3144,406,11.4
"Nome Census Area",04,000180,2007,September,09,0,3802,3401,401,10.5
"Nome Census Area",04,000180,2007,October,10,0,3984,3600,384,9.6
"Nome Census Area",04,000180,2007,November,11,0,4023,3621,402,10.0
"Nome Census Area",04,000180,2007,December,12,0,3989,3613,376,9.4
"Nome Census Area",04,000180,2007,Annual,00,0,3788,3372,416,11.0
"Nome Census Area",04,000180,2008,January,01,0,4075,3655,420,10.3
"Nome Census Area",04,000180,2008,February,02,0,4039,3617,422,10.4
"Nome Census Area",04,000180,2008,March,03,0,4079,3675,404,9.9
"Nome Census Area",04,000180,2008,April,04,0,3974,3574,400,10.1
"Nome Census Area",04,000180,2008,May,05,0,3978,3556,422,10.6
"Nome Census Area",04,000180,2008,June,06,0,3923,3467,456,11.6
"Nome Census Area",04,000180,2008,July,07,0,3635,3189,446,12.3
"Nome Census Area",04,000180,2008,August,08,0,3851,3451,400,10.4
"Nome Census Area",04,000180,2008,September,09,0,3930,3562,368,9.4
"Nome Census Area",04,000180,2008,October,10,0,4056,3731,325,8.0
"Nome Census Area",04,000180,2008,November,11,0,4068,3722,346,8.5
"Nome Census Area",04,000180,2008,December,12,0,4113,3741,372,9.0
"Nome Census Area",04,000180,2008,Annual,00,0,3976,3578,398,10.0
"Nome Census Area",04,000180,2009,January,01,0,4084,3618,466,11.4
"Nome Census Area",04,000180,2009,February,02,0,4016,3523,493,12.3
"Nome Census Area",04,000180,2009,March,03,0,3981,3483,498,12.5
"Nome Census Area",04,000180,2009,April,04,0,3986,3491,495,12.4
"Nome Census Area",04,000180,2009,May,05,0,4007,3504,503,12.6
"Nome Census Area",04,000180,2009,June,06,0,3789,3282,507,13.4
"Nome Census Area",04,000180,2009,July,07,0,3672,3187,485,13.2
"Nome Census Area",04,000180,2009,August,08,0,3815,3343,472,12.4
"Nome Census Area",04,000180,2009,September,09,0,3951,3505,446,11.3
"Nome Census Area",04,000180,2009,October,10,0,4134,3687,447,10.8
"Nome Census Area",04,000180,2009,November,11,0,4126,3672,454,11.0
"Nome Census Area",04,000180,2009,December,12,0,4077,3630,447,11.0
"Nome Census Area",04,000180,2009,Annual,00,0,3970,3494,476,12.0
"Nome Census Area",04,000180,2010,January,01,0,4140,3619,521,12.6
"Nome Census Area",04,000180,2010,February,02,0,4174,3603,571,13.7
"Nome Census Area",04,000180,2010,March,03,0,4211,3641,570,13.5
"Nome Census Area",04,000180,2010,April,04,0,4208,3651,557,13.2
"Nome Census Area",04,000180,2010,May,05,0,4119,3573,546,13.3
"Nome Census Area",04,000180,2010,June,06,0,4010,3424,586,14.6
"Nome Census Area",04,000180,2010,July,07,0,3771,3211,560,14.9
"Nome Census Area",04,000180,2010,August,08,0,3936,3417,519,13.2
"Nome Census Area",04,000180,2010,September,09,0,4123,3639,484,11.7
"Nome Census Area",04,000180,2010,October,10,0,4236,3757,479,11.3
"Nome Census Area",04,000180,2010,November,11,0,4248,3743,505,11.9
"Nome Census Area",04,000180,2010,December,12,0,4208,3708,500,11.9
"Nome Census Area",04,000180,2010,Annual,00,1,4115,3582,533,13.0
"Nome Census Area",04,000180,2011,January,01,0,4183,3642,541,12.9
"Nome Census Area",04,000180,2011,February,02,0,4177,3623,554,13.3
"Nome Census Area",04,000180,2011,March,03,0,4190,3657,533,12.7
"Nome Census Area",04,000180,2011,April,04,0,4116,3591,525,12.8
"Nome Census Area",04,000180,2011,May,05,0,4114,3592,522,12.7
"Nome Census Area",04,000180,2011,June,06,0,4120,3551,569,13.8
"Nome Census Area",04,000180,2011,July,07,0,3751,3219,532,14.2
"Nome Census Area",04,000180,2011,August,08,0,4028,3532,496,12.3
"Nome Census Area",04,000180,2011,September,09,0,4148,3660,488,11.8
"Nome Census Area",04,000180,2011,October,10,0,4186,3708,478,11.4
"Nome Census Area",04,000180,2011,November,11,0,4148,3669,479,11.5
"Nome Census Area",04,000180,2011,December,12,0,4243,3749,494,11.6
"Nome Census Area",04,000180,2011,Annual,00,1,4117,3599,518,12.6
"Nome Census Area",04,000180,2012,January,01,0,4130,3615,515,12.5
"Nome Census Area",04,000180,2012,February,02,0,4204,3678,526,12.5
"Nome Census Area",04,000180,2012,March,03,0,4260,3744,516,12.1
"Nome Census Area",04,000180,2012,April,04,0,4154,3671,483,11.6
"Nome Census Area",04,000180,2012,May,05,0,4142,3631,511,12.3
"Nome Census Area",04,000180,2012,June,06,0,4118,3573,545,13.2
"Nome Census Area",04,000180,2012,July,07,0,3903,3402,501,12.8
"Nome Census Area",04,000180,2012,August,08,0,3972,3510,462,11.6
"Nome Census Area",04,000180,2012,September,09,0,4226,3766,460,10.9
"Nome Census Area",04,000180,2012,October,10,0,4348,3891,457,10.5
"Nome Census Area",04,000180,2012,November,11,0,4291,3830,461,10.7
"Nome Census Area",04,000180,2012,December,12,0,4241,3759,482,11.4
"Nome Census Area",04,000180,2012,Annual,00,1,4166,3673,493,11.8
"Nome Census Area",04,000180,2013,January,01,0,4106,3566,540,13.2
"Nome Census Area",04,000180,2013,February,02,0,4068,3521,547,13.4
"Nome Census Area",04,000180,2013,March,03,0,4106,3594,512,12.5
"Nome Census Area",04,000180,2013,April,04,0,4067,3570,497,12.2
"Nome Census Area",04,000180,2013,May,05,0,4102,3569,533,13.0
"Nome Census Area",04,000180,2013,June,06,0,4056,3489,567,14.0
"Nome Census Area",04,000180,2013,July,07,0,3918,3409,509,13.0
"Nome Census Area",04,000180,2013,August,08,0,4091,3600,491,12.0
"Nome Census Area",04,000180,2013,September,09,0,4223,3738,485,11.5
"Nome Census Area",04,000180,2013,October,10,0,4312,3831,481,11.2
"Nome Census Area",04,000180,2013,November,11,0,4213,3729,484,11.5
"Nome Census Area",04,000180,2013,December,12,0,4205,3737,468,11.1
"Nome Census Area",04,000180,2013,Annual,00,1,4123,3613,510,12.4
"Nome Census Area",04,000180,2014,January,01,0,4070,3556,514,12.6
"Nome Census Area",04,000180,2014,February,02,0,4071,3529,542,13.3
"Nome Census Area",04,000180,2014,March,03,0,4098,3552,546,13.3
"Nome Census Area",04,000180,2014,April,04,0,4061,3558,503,12.4
"Nome Census Area",04,000180,2014,May,05,0,4099,3588,511,12.5
"Nome Census Area",04,000180,2014,June,06,0,4108,3565,543,13.2
"Nome Census Area",04,000180,2014,July,07,0,3939,3409,530,13.5
"Nome Census Area",04,000180,2014,August,08,0,4041,3544,497,12.3
"Nome Census Area",04,000180,2014,September,09,0,4190,3708,482,11.5
"Nome Census Area",04,000180,2014,October,10,0,4250,3813,437,10.3
"Nome Census Area",04,000180,2014,November,11,0,4232,3805,427,10.1
"Nome Census Area",04,000180,2014,December,12,0,4124,3697,427,10.4
"Nome Census Area",04,000180,2014,Annual,00,1,4107,3610,497,12.1
"Nome Census Area",04,000180,2015,January,01,0,4038,3549,489,12.1
"Nome Census Area",04,000180,2015,February,02,0,4081,3561,520,12.7
"Nome Census Area",04,000180,2015,March,03,0,4117,3610,507,12.3
"Nome Census Area",04,000180,2015,April,04,0,3993,3482,511,12.8
"Nome Census Area",04,000180,2015,May,05,0,4116,3600,516,12.5
"Nome Census Area",04,000180,2015,June,06,0,4055,3527,528,13.0
"Nome Census Area",04,000180,2015,July,07,0,3857,3380,477,12.4
"Nome Census Area",04,000180,2015,August,08,0,4076,3647,429,10.5
"Nome Census Area",04,000180,2015,September,09,0,4144,3733,411,9.9
"Nome Census Area",04,000180,2015,October,10,0,4172,3768,404,9.7
"Nome Census Area",04,000180,2015,November,11,0,4101,3685,416,10.1
"Nome Census Area",04,000180,2015,December,12,0,4030,3608,422,10.5
"Nome Census Area",04,000180,2015,Annual,00,1,4065,3596,469,11.5
"Nome Census Area",04,000180,2016,January,01,0,4066,3602,464,11.4
"Nome Census Area",04,000180,2016,February,02,0,4081,3587,494,12.1
"Nome Census Area",04,000180,2016,March,03,0,4186,3677,509,12.2
"Nome Census Area",04,000180,2016,April,04,0,4100,3589,511,12.5
"Nome Census Area",04,000180,2016,May,05,0,4088,3578,510,12.5
"Nome Census Area",04,000180,2016,June,06,0,4054,3460,594,14.7
"Nome Census Area",04,000180,2016,July,07,0,3726,3192,534,14.3
"Nome Census Area",04,000180,2016,August,08,0,3824,3306,518,13.5
"Nome Census Area",04,000180,2016,September,09,0,4169,3714,455,10.9
"Nome Census Area",04,000180,2016,October,10,0,4233,3756,477,11.3
"Nome Census Area",04,000180,2016,November,11,0,4159,3702,457,11.0
"Nome Census Area",04,000180,2016,December,12,0,4174,3725,449,10.8
"Nome Census Area",04,000180,2016,Annual,00,1,4072,3574,498,12.2
"Nome Census Area",04,000180,2017,January,01,0,4125,3625,500,12.1
"Nome Census Area",04,000180,2017,February,02,0,4205,3688,517,12.3
"Nome Census Area",04,000180,2017,March,03,0,4148,3683,465,11.2
"Nome Census Area",04,000180,2017,April,04,0,4073,3596,477,11.7
"Nome Census Area",04,000180,2017,May,05,0,4109,3629,480,11.7
"Nome Census Area",04,000180,2017,June,06,0,4091,3571,520,12.7
"Nome Census Area",04,000180,2017,July,07,0,3816,3326,490,12.8
"Nome Census Area",04,000180,2017,August,08,0,3780,3303,477,12.6
"Nome Census Area",04,000180,2017,September,09,0,4120,3710,410,10.0
"Nome Census Area",04,000180,2017,October,10,0,4220,3832,388,9.2
"Nome Census Area",04,000180,2017,November,11,0,4204,3781,423,10.1
"Nome Census Area",04,000180,2017,December,12,0,4201,3770,431,10.3
"Nome Census Area",04,000180,2017,Annual,00,1,4091,3626,465,11.4
"Nome Census Area",04,000180,2018,January,01,0,4143,3670,473,11.4
"Nome Census Area",04,000180,2018,February,02,0,4132,3637,495,12.0
"Nome Census Area",04,000180,2018,March,03,0,4182,3709,473,11.3
"Nome Census Area",04,000180,2018,April,04,0,4077,3626,451,11.1
"Nome Census Area",04,000180,2018,May,05,0,4093,3647,446,10.9
"Nome Census Area",04,000180,2018,June,06,0,4124,3628,496,12.0
"Nome Census Area",04,000180,2018,July,07,0,3997,3567,430,10.8
"Nome Census Area",04,000180,2018,August,08,0,3914,3510,404,10.3
"Nome Census Area",04,000180,2018,September,09,0,4009,3650,359,9.0
"Nome Census Area",04,000180,2018,October,10,0,4194,3827,367,8.8
"Nome Census Area",04,000180,2018,November,11,0,4131,3737,394,9.5
"Nome Census Area",04,000180,2018,December,12,0,4218,3807,411,9.7
"Nome Census Area",04,000180,2018,Annual,00,1,4101,3668,433,10.6
"Nome Census Area",04,000180,2019,January,01,0,4164,3682,482,11.6
"Nome Census Area",04,000180,2019,February,02,0,4084,3617,467,11.4
"Nome Census Area",04,000180,2019,March,03,0,4100,3648,452,11.0
"Nome Census Area",04,000180,2019,April,04,0,3957,3537,420,10.6
"Nome Census Area",04,000180,2019,May,05,0,3980,3567,413,10.4
"Nome Census Area",04,000180,2019,June,06,0,4047,3558,489,12.1
"Nome Census Area",04,000180,2019,July,07,0,3849,3389,460,12.0
"Nome Census Area",04,000180,2019,August,08,0,3905,3523,382,9.8
"Nome Census Area",04,000180,2019,September,09,0,3964,3611,353,8.9
"Nome Census Area",04,000180,2019,October,10,0,4101,3781,320,7.8
"Nome Census Area",04,000180,2019,November,11,0,4065,3718,347,8.5
"Nome Census Area",04,000180,2019,December,12,0,4015,3675,340,8.5
"Nome Census Area",04,000180,2019,Annual,00,1,4019,3609,410,10.2
"Nome Census Area",04,000180,2020,January,01,0,4064,3677,387,9.5
"Nome Census Area",04,000180,2020,February,02,0,4090,3672,418,10.2
"Nome Census Area",04,000180,2020,March,03,0,4061,3581,480,11.8
